#п/п;Заказчик;URL;Наименование;URL;Способ_закупки;Единица_измерения;Кол-во;Цена_за_ед.;Плановая_сумма;Планируемый_срок_закупки;Статус
86430273;;https://goszakup.gov.kz/ru/registry/show_supplier/30016;Лук репчатый;https://goszakup.gov.kz/ru/registry/show_plan/86430273/4717256;Из одного источника путем прямого заключения договора по питанию обучающихся;Килограмм;136.1;300.00;40 830.00;Апрель;Проект договора
86430272;ГКП на ПХВ "Школа-лицей № 73" акимата города Астаны;https://goszakup.gov.kz/ru/registry/show_supplier/12276;Рамка;https://goszakup.gov.kz/ru/registry/show_plan/86430272/4713572;Запрос ценовых предложений;Штука;150;1 310.00;196 500.00;Апрель;Опубликован
86430271;ГУ "Отдел государственных активов и закупок Бухар-Жырауского района Карагандинской области";https://goszakup.gov.kz/ru/registry/show_supplier/248359;Земельно-кадастровые работы;https://goszakup.gov.kz/ru/registry/show_plan/86430271/4717425;Из одного источника путем прямого заключения договора;Работа;1;1 465 517.24;1 465 517.24;Январь;Проект договора
86430267;Коммунальное государственное казённое предприятие «Ясли-сад «Гүлдер» отдела образования города Темиртау управления образования Карагандинской области;https://goszakup.gov.kz/ru/registry/show_supplier/3193;Панель интерактивная;https://goszakup.gov.kz/ru/registry/show_plan/86430267/4710231;Запрос ценовых предложений;Штука;1;560 345.00;560 345.00;Апрель;Заявка
82042378;КГКП "Кызылординский политехнический высший колледж имени Исатая Абдукаримова" управления образования Кызылординской области;https://goszakup.gov.kz/ru/registry/show_supplier/23493;Розетка;https://goszakup.gov.kz/ru/registry/show_plan/86430266/4701258;Запрос ценовых предложений;Штука;100;3 000.00;300 000.00;Август;Утвержден
83878615;КГП "Костанайская районная больница" Управления здравоохранения акимата Костанайской области;https://goszakup.gov.kz/ru/registry/show_supplier/12410;Мыло;https://goszakup.gov.kz/ru/registry/show_plan/86430258/4716407;Электронный магазин;Бутылка;300;815.00;244 500.00;Апрель;Утвержден
84587478;;https://goszakup.gov.kz/ru/registry/show_supplier/103918;Услуги по сопровождению и технической поддержке информационной системы;https://goszakup.gov.kz/ru/registry/show_plan/86430256/4717440;Из одного источника путем прямого заключения договора;Одна услуга;1;250 000.00;250 000.00;Январь;Утвержден
85526145;;https://goszakup.gov.kz/ru/registry/show_supplier/218620;Топливо дизельное;https://goszakup.gov.kz/ru/registry/show_plan/86430251/4717430;Запрос ценовых предложений;Литр (куб. дм.);2500;387.93;969 825.00;Апрель;Утвержден
83012811;НАО "СКУ им. М. Козыбаева";https://goszakup.gov.kz/ru/registry/show_supplier/10623;Книга;https://goszakup.gov.kz/ru/registry/show_plan/86430247/4714805;Открытый конкурс;Штука;397;3 969.02;1 575 700.94;Март;Утвержден
82042353;КГКП "Кызылординский политехнический высший колледж имени Исатая Абдукаримова" управления образования Кызылординской области;https://goszakup.gov.kz/ru/registry/show_supplier/23493;Розетка;https://goszakup.gov.kz/ru/registry/show_plan/86430243/4701258;Запрос ценовых предложений;Штука;100;1 300.00;130 000.00;Июнь;Утвержден
84589229;;https://goszakup.gov.kz/ru/registry/show_supplier/49630;Услуги шиномонтажа;https://goszakup.gov.kz/ru/registry/show_plan/86430242/4714883;Из одного источника путем прямого заключения договора;Одна услуга;1;230 000.00;230 000.00;Апрель;Проект договора
